transaction_amount_inr,hour_of_day,merchant_category,card_type,card_present,distance_from_home_km,transactions_last_24h,avg_transaction_amount_inr,num_declined_last_30d,is_fraud
1392.53,10,Grocery,Visa,1,16.53,2,1005.47,0,0
6253.06,8,Utilities,Visa,1,10.64,2,2726.41,0,0
740.24,13,Online,Mastercard,1,13.76,2,2103.69,0,0
16117.39,11,Utilities,RuPay,1,59.9,16,717.91,3,1
4465.6,22,Retail,RuPay,1,8.41,2,2486.3,1,0
35358.88,5,Travel,Visa,0,49.19,11,919.51,2,1
2171.32,13,Online,Visa,0,6.96,1,3028.58,0,0
24676.96,18,Grocery,RuPay,1,20.41,4,1136.79,0,0
3994.37,20,Entertainment,RuPay,0,3.37,2,4537.79,1,0
766.64,13,Restaurant,Visa,1,12.59,2,4261.48,2,0
888.27,12,Gas,RuPay,1,0.67,4,3250.58,1,0
4687.56,16,Grocery,Mastercard,1,8.69,3,982.92,1,0
1677.62,19,Utilities,Visa,1,5.35,3,2028.64,0,0
17610.47,3,Online,Mastercard,0,2.36,5,2624.05,1,1
8158.26,0,Travel,Amex,1,,3,1296.12,0,0
3968.75,19,Travel,Amex,1,27.46,1,542.61,0,0
1366.27,23,Grocery,Mastercard,1,13.35,3,2820.01,1,0
2895.56,8,Travel,Visa,0,64.8,2,3615.38,0,0
5324.65,21,Electronics,RuPay,1,1.96,6,6795.47,1,0
1965.66,18,Grocery,Amex,0,13.01,3,936.15,2,0
2779.76,8,Healthcare,Visa,0,14.56,1,1458.35,0,0
5000,4,Online,Visa,1,63.39,12,755,2,1
1070.89,19,Restaurant,Mastercard,0,8.13,5,615.68,0,0
3610.86,18,,Amex,1,4.3,7,5317.63,0,0
4965.2,12,Restaurant,Amex,0,3.15,6,1381.51,0,0
1961.04,12,Electronics,Visa,1,13.51,6,703.83,0,0
4635.46,22,Retail,Visa,0,4.07,3,6243.54,2,0
4891.69,10,Healthcare,Mastercard,1,23.64,3,1394.07,0,0
1172.36,14,Restaurant,Visa,1,20.83,4,3393.68,1,0
1334.72,23,Online,Visa,1,47.58,1,2823.38,0,0
3368.2,11,Retail,Mastercard,1,8.91,3,1329.45,0,0
6799.23,6,Online,RuPay,1,2.42,2,2525.45,0,0
1232.31,7,Online,Visa,1,28.29,3,1497.6,0,0
2400.85,21,Healthcare,Mastercard,1,9.07,3,820.9,0,0
17980.93,5,Online,RuPay,1,112.14,18,500,2,1
2148.52,22,Electronics,Mastercard,1,12.78,2,3683.67,0,0
1691.06,12,Retail,RuPay,0,25.5,0,3030.42,0,0
8932.22,9,Gas,Mastercard,0,50.24,15,564.81,0,1
5820.75,7,Grocery,Visa,1,40.75,3,1572.22,0,0
6013.15,23,Gas,Visa,1,9.98,1,2221.74,0,0
3800.45,15,Gas,Amex,1,2.23,3,1634.97,0,0
3238.02,8,Grocery,Visa,1,3.69,4,1920.69,0,0
3346.02,8,Grocery,Visa,1,1.01,5,1739.04,0,0
3392.31,11,Travel,Visa,1,22.11,5,1410.83,0,0
5597.25,1,Restaurant,Visa,0,53.57,1,882.33,0,0
29416.58,12,Electronics,Visa,0,163.17,6,2576.2,1,1
1587.22,15,Grocery,Visa,1,2.8,5,3564.15,1,0
6196.58,23,Electronics,Amex,0,13.66,5,500,5,1
5078.39,12,Grocery,Mastercard,1,7.14,1,2303.81,0,0
1802.19,9,Restaurant,RuPay,0,5.75,3,825.02,0,0
1566.09,7,Travel,Mastercard,1,18.78,2,,0,0
966.83,12,Travel,Mastercard,1,7271.64,3,2741.52,0,0
311.65,14,Grocery,Visa,0,14.09,6,518.94,1,0
5000,14,Retail,Mastercard,0,39.88,9,1126.66,2,1
4154.89,6,Gas,Visa,1,10.56,5,1511.68,0,0
4274.23,18,Entertainment,Mastercard,1,1.83,4,2095.43,0,0
4646.51,13,Electronics,Visa,1,0.51,5,2362.61,0,0
2528.69,14,Online,Visa,1,3.29,8,1433.7,0,0
894.68,9,,Visa,0,36.28,2,1212.39,0,0
2900.85,15,Grocery,RuPay,1,17.32,4,1235.1,0,0
3984.74,11,Electronics,Visa,1,11.2,2,1303.42,0,0
,14,Electronics,Mastercard,1,12.83,3,5178.2,0,0
2016,22,Grocery,RuPay,1,6.2,6,14007.99,1,0
1136.05,19,Gas,Visa,1,10.41,1,2004.87,0,0
20961.41,16,Entertainment,Mastercard,1,13.8,3,907.37,0,0
7934.03,11,Online,Mastercard,1,23.44,1,2510.94,0,0
8081.42,13,Grocery,Amex,1,4.85,6,1137,0,0
4571.07,17,Grocery,RuPay,1,13.04,5,1378.03,0,0
635.48,9,Online,RuPay,0,8.79,3,2156.94,2,0
1623.84,16,Entertainment,Mastercard,1,11.47,4,1894.48,1,0
666.48,14,Restaurant,RuPay,1,4.18,2,2175.01,0,0
1413.79,7,Retail,Visa,0,3.96,6,1314.83,0,0
6097.9,8,Gas,Visa,1,6.32,7,500,0,0
7403.12,4,Electronics,Visa,1,34.52,2,5175.92,0,0
588.68,13,Restaurant,Mastercard,1,34.46,5,892.29,1,0
3169.28,19,Online,Amex,1,6.11,7,1746.21,0,0
2311.9,6,Online,RuPay,1,2.31,2,2445.87,0,0
12721.17,5,Restaurant,Mastercard,1,45.34,5,1294.89,0,0
15051.94,21,Grocery,Mastercard,1,2.85,4,2529.98,2,0
302381.7,9,Online,Mastercard,1,17.8,3,1106.18,0,0
3176.39,12,Online,Visa,1,12.51,6,3604.57,0,0
5000,18,Gas,Mastercard,0,40.94,12,1724.76,2,1
3228.4,9,Healthcare,RuPay,1,22.77,4,1594.03,0,0
6333.34,12,Utilities,Mastercard,1,12.79,2,1896.21,1,0
18759.78,12,Grocery,Mastercard,1,22.4,3,1468.66,0,0
1373.62,7,Entertainment,RuPay,1,2.29,2,554.99,0,0
914.68,15,Online,RuPay,0,14.56,1,2953.02,1,0
5942.43,14,Travel,Visa,1,2.21,2,1995.76,0,0
8390.39,15,Online,Visa,1,1.77,1,500,0,0
,9,Travel,RuPay,0,8.21,1,1041.87,1,0
697.65,14,Grocery,Visa,1,4.72,1,1351.22,0,0
403.89,14,Online,Mastercard,1,0.62,2,4569.01,1,0
1655.87,20,Grocery,RuPay,0,14.63,1,,0,0
1941.85,8,Online,Mastercard,1,,3,1731.01,0,0
897.2,6,Grocery,Mastercard,0,9.14,2,3738.01,0,0
1223.93,15,Online,RuPay,0,24.75,5,3446.95,,0
4098.35,12,Electronics,Mastercard,1,14.27,6,2836.3,0,0
2650.21,21,Grocery,Visa,0,6.88,0,2011.18,0,0
4502.5,7,Grocery,Visa,1,6.92,3,1691.36,1,0
2515.59,14,Grocery,Visa,1,33.7,4,500,0,0
7279.13,3,Healthcare,Mastercard,0,22.5,10,1132.91,0,1
11257.74,5,Restaurant,Mastercard,1,8.07,6,1025.85,1,1
2991.33,8,Restaurant,Mastercard,1,56.65,3,3277.37,0,0
2405.58,11,Grocery,RuPay,1,11.49,73,1305.4,1,0
4099.47,13,Entertainment,Amex,1,15.09,1,5585.63,0,0
1358.92,14,Retail,Mastercard,1,2,2,927.45,0,0
2618.09,15,Entertainment,Visa,1,0.54,2,1393.93,1,0
2806.38,17,Healthcare,Visa,1,7.46,2,2819.39,2,0
5590.6,11,Retail,RuPay,1,39.49,4,1472.68,0,0
6701.82,6,Restaurant,Mastercard,1,1.95,2,1826.76,0,0
877.34,9,Travel,Visa,1,1.35,2,1034.33,1,0
1070.38,10,Retail,RuPay,1,6.16,4,2302.56,0,0
1779.9,0,Entertainment,RuPay,1,10.84,1,1722.85,0,0
4432.85,17,Utilities,RuPay,1,,2,500,1,0
4289.29,22,Restaurant,Mastercard,1,50.55,4,1115.5,1,0
2547.13,10,Healthcare,Visa,1,18.69,3,7099.88,0,0
438.16,8,Retail,Mastercard,0,11.47,2,2462.64,0,0
5242.61,8,Electronics,RuPay,1,8.45,1,1428.09,0,0
1749.52,11,Restaurant,Mastercard,1,,3,1511.79,1,0
3007.19,21,Restaurant,RuPay,1,0.8,4,3158.02,0,0
3005.97,17,Gas,Visa,1,28.21,2,1722.61,0,0
643.97,7,Online,Visa,1,3.31,1,983.98,0,0
2563.9,12,Online,Visa,1,27.26,2,1533.12,2,0
7035.49,14,Gas,Visa,1,21.35,3,500,1,0
4114.68,12,Grocery,RuPay,1,11.85,0,1488.48,1,0
14058.87,5,Online,RuPay,1,11.61,5,2587.28,0,1
6421.34,7,Online,Amex,1,16.98,2,1763.94,1,0
2360.7,9,Grocery,Visa,1,26.74,3,4588,0,0
4345.18,22,Retail,Visa,1,9.69,6,1434.74,0,0
1277.77,2,Gas,Visa,1,9.43,3,3168.74,0,0
5000,8,Retail,RuPay,0,595.94,4,1005.14,3,1
2197.61,22,Online,Mastercard,1,2.71,5,500,0,0
3743.03,19,Online,Mastercard,1,14.47,3,1201.01,0,0
1875.72,11,Healthcare,RuPay,1,3.62,3,1140.54,0,0
935.72,14,Retail,Mastercard,0,0.87,2,803.13,1,0
1548.41,21,Grocery,Amex,1,3.35,7,2221.73,1,0
1367.62,6,Grocery,Mastercard,1,55.44,3,3958.88,0,0
7741.23,12,Travel,RuPay,0,1.88,19,1500.53,3,1
1501.92,20,Online,Mastercard,1,47.83,4,500,0,0
,6,Retail,RuPay,1,6.06,8,1432.06,1,0
2180.56,6,Entertainment,RuPay,1,,2,798.26,0,0
3015.1,6,Online,Amex,1,0.26,0,1297.24,0,0
404.6,15,Restaurant,Visa,1,0.01,2,790.57,0,0
3737.35,20,Restaurant,Visa,1,11.72,2,996.82,0,0
5665.68,10,Restaurant,RuPay,1,3.02,3,2011.47,0,0
2512.74,8,Restaurant,Visa,1,18.57,3,3480.58,0,0
626.04,11,Gas,Mastercard,1,24.64,3,1127.1,0,0
2711.32,5,Gas,RuPay,1,20.71,3,3289.52,0,0
412.92,21,Retail,Mastercard,1,7.57,4,3083.29,1,0
3951.66,11,Gas,Mastercard,1,31.48,4,3344,0,0
6674.96,14,Restaurant,Mastercard,1,9.26,5,1829.23,1,0
6726.79,8,Electronics,Mastercard,1,14.46,6,5331.44,0,0
3348.51,10,Online,Visa,1,19.93,4,3527.11,1,0
1823.87,19,Retail,Amex,1,1.66,3,1239.12,1,0
2842.94,12,Healthcare,Mastercard,1,28.82,3,2106.27,0,0
2387.27,16,Grocery,RuPay,0,0.63,6,2435.77,1,0
2107.56,3,Restaurant,Mastercard,1,28.58,1,6935.23,0,0
3249.86,3,Grocery,Amex,1,9.29,4,925.89,0,0
11490.56,16,Grocery,RuPay,1,9.98,1,1847.95,1,0
4390.05,12,Healthcare,Visa,1,44.66,4,2229.28,0,0
1583.33,9,Grocery,Amex,1,44.48,4,894.05,0,0
3470,6,Grocery,Visa,1,11.77,2,1559.8,0,0
2845.29,7,Electronics,Visa,1,25.32,2,5866.5,1,0
1265.62,6,Entertainment,RuPay,1,10.21,2,500,0,0
1578.9,14,Retail,Mastercard,1,24.26,3,3195.53,1,0
5246.87,13,Online,RuPay,0,45,5,3155.22,0,0
5930.8,7,Entertainment,RuPay,1,2.02,2,2592.17,0,0
2313.45,10,Entertainment,Mastercard,1,23.82,2,1024.98,0,0
635.97,19,Restaurant,Mastercard,1,14.08,2,1770.43,0,0
1308.73,11,,RuPay,0,33.63,2,1972.91,1,0
8750.93,22,Electronics,Visa,0,47.69,4,2283.99,5,1
1648.39,8,Online,Visa,1,39.69,7,500,0,0
852.51,15,Restaurant,RuPay,1,5.3,3,1540.84,0,0
4561.58,6,Restaurant,Amex,1,5.64,2,3313.11,0,0
3740.87,8,Online,Mastercard,1,8.74,3,1872.6,0,0
3285.26,8,Online,Visa,1,11.42,5,1313.47,0,0
2875.2,20,Online,Visa,1,5.19,4,2946.59,0,0
1946.56,14,Restaurant,Mastercard,1,5.49,4,1109.26,1,0
996.18,12,Electronics,RuPay,1,5.34,2,1674.7,0,0
7678.59,16,Retail,RuPay,1,3.75,4,2044.38,1,0
911.77,15,Restaurant,RuPay,0,0.4,2,4129.3,0,0
2586.85,8,Restaurant,RuPay,0,5.07,2,2693.29,0,0
877.97,9,Travel,RuPay,1,0.75,1,1501.63,0,0
1708.2,21,Gas,Visa,1,24.18,7,2983.71,0,0
7127.54,16,Utilities,Amex,1,15.33,2,1519.94,1,0
4821.56,15,Restaurant,Mastercard,1,11.64,2,1968.99,0,0
2791.84,7,Healthcare,Mastercard,1,3.55,3,2419.39,0,0
1459.4,17,Grocery,Visa,0,9.83,2,1721.38,0,0
2519.78,5,Entertainment,RuPay,0,,3,846.26,0,0
728.01,22,,Visa,0,0.62,4,2586.45,0,0
4057.75,8,Gas,RuPay,0,5.26,1,1808.9,0,0
1988.3,8,Restaurant,Mastercard,1,4.72,5,756.8,3,0
1695.42,13,Restaurant,Visa,1,9.45,4,1259.33,0,0
1785.37,16,Entertainment,RuPay,1,5.27,2,2621.72,0,0
2373.99,15,Utilities,Visa,0,5.07,2,9582.01,1,0
7016.04,16,Restaurant,Mastercard,1,35.77,2,3082.47,2,0
10254.46,4,Online,RuPay,0,257.08,10,500,1,1
6477.19,18,Restaurant,RuPay,1,0.46,2,875.39,0,0
2573.65,18,Grocery,Amex,1,13.17,1,500,1,0
2507.91,19,Grocery,Visa,1,0.31,0,1941.99,0,0
2567.56,13,Online,Amex,1,15.92,4,500,0,0
11140.28,23,Online,RuPay,1,4890.14,13,1779.14,2,1
3994.03,18,Travel,Mastercard,1,19.68,2,2287.71,0,0
1930.45,14,Online,RuPay,1,11.52,3,699.81,0,0
5124.69,16,Grocery,Mastercard,1,8.64,5,777.39,0,0
724.49,11,Utilities,Mastercard,1,7.94,5,1148.39,0,0
3129.46,13,Grocery,RuPay,1,3.78,3,742.54,3,0
5000,18,Restaurant,RuPay,1,37.95,10,4494.15,3,1
2000.13,5,Grocery,Amex,0,1.51,2,500,0,0
2101.53,17,Online,Visa,1,1.21,1,3404.75,0,0
2453.88,11,Grocery,Visa,0,2.76,6,867.64,0,0
1464.17,18,Restaurant,RuPay,1,12.91,5,2631.94,,0
1603.49,23,Grocery,Mastercard,1,19.62,5,1064.75,0,0
1472.04,14,Grocery,Visa,1,23.58,6,2443.74,0,0
5192.31,23,Restaurant,RuPay,1,76.03,4,3996.23,0,0
1132.5,18,Grocery,Visa,1,0.37,0,3951.86,0,0
1536.2,7,Travel,Visa,1,,2,2529.69,0,0
1386.97,6,Restaurant,RuPay,0,14.82,3,1033.86,1,0
4492.11,14,Grocery,Visa,1,14.9,3,6496.44,0,0
2514.43,6,Utilities,Mastercard,1,5.05,1,2725.8,0,0
262.15,10,Electronics,Mastercard,1,3.94,5,2269.82,0,0
5903.86,18,,RuPay,0,505.25,7,2293.13,2,1
13659.83,7,Grocery,Amex,1,6.25,4,2664.04,0,0
353583.14,11,Grocery,Visa,1,11.73,3,3192.04,0,0
2217.96,10,Retail,Visa,1,7.09,0,738.84,1,0
1552.55,13,Retail,Visa,0,6.67,3,1184.34,1,0
2668.1,8,Healthcare,Mastercard,1,6.01,0,1549.22,0,0
2930.33,15,Entertainment,Amex,1,42.89,3,1482.08,0,0
4996.89,15,Restaurant,RuPay,0,6.39,0,709.75,0,0
1179.86,19,Healthcare,Mastercard,0,29.24,5,4654.31,,0
3087.48,17,Grocery,Visa,0,19.04,2,912.3,0,0
9497.25,6,Travel,Visa,1,7.83,2,1518.73,0,0
3025.05,20,Travel,Visa,1,18.97,0,4442.01,0,0
1346.36,19,Grocery,Visa,1,7.38,1,1387.09,0,0
6263.29,8,Entertainment,Mastercard,1,7.38,5,4129.32,,0
823.1,11,Travel,Mastercard,1,14.85,3,714.21,0,0
16614.44,11,Electronics,RuPay,1,35.81,7,2187.25,4,1
4721.99,4,Online,Mastercard,1,38.52,2,2416.78,1,0
5798.83,5,Online,Visa,1,2.28,5,6292.46,0,0
329.87,10,,Visa,1,4.14,1,4408.37,0,0
631.39,7,Restaurant,RuPay,1,15.88,3,3013.48,0,0
8511.93,2,Electronics,RuPay,0,32.26,10,,1,1
2803.2,8,Restaurant,Mastercard,1,32.95,5,2756.25,0,0
2243.92,9,Restaurant,Mastercard,0,11.26,5,2101.91,0,0
2374.36,12,Grocery,Mastercard,1,1.45,3,6539.63,0,0
1504.24,13,Online,RuPay,1,47.8,5,1670.89,0,0
1288.14,9,Utilities,Visa,0,27.62,2,915.71,1,0
3502.25,16,Grocery,Mastercard,1,14.53,6,3741.67,0,0
1084.69,14,Online,Visa,1,0.17,1,1337.15,0,0
7937.18,1,Electronics,Visa,0,0.95,9,1062.39,4,1
31310.07,13,Retail,Amex,0,27.44,6,3137.87,2,1
14733.91,23,Online,Visa,0,112.1,11,2198.62,4,1
3674.32,12,Grocery,Mastercard,1,27.99,3,2838.81,0,0
2593.06,2,Online,RuPay,1,12.08,4,1569.2,0,0
576.12,17,Online,Mastercard,1,0.9,3,582.28,0,0
1797.37,18,Retail,Visa,1,7.09,0,3510.18,0,0
4533.11,12,Utilities,Mastercard,0,1.28,5,2542.67,0,0
2370.35,11,Grocery,RuPay,1,17.08,3,728.33,0,0
2988.84,20,Online,Mastercard,1,21.71,1,1288.33,1,0
1653.88,9,Grocery,Mastercard,1,35.14,2,1022.11,0,0
809.63,16,Online,Visa,0,18.46,2,4333.04,1,0
1891.25,13,Online,Visa,1,57.92,3,3154.04,,0
3188.41,6,Grocery,Visa,1,2.16,2,3816.62,0,0
7173,15,Grocery,Amex,1,0.51,2,5533.19,0,0
4692.06,9,Travel,Visa,1,3.88,4,2734.12,1,0
688.43,8,Grocery,RuPay,1,13.04,3,2626.2,0,0
1408.25,9,Retail,RuPay,1,5.41,2,1527.16,0,0
692.36,11,Entertainment,Visa,0,4.7,1,864.35,0,0
1584.53,0,Online,Visa,1,1.68,3,8006.24,1,0
924.32,16,Entertainment,RuPay,1,10.47,3,759.39,0,0
4896.39,15,Online,Mastercard,1,2.37,4,2273.16,1,0
1172.74,11,Travel,Amex,1,9.96,0,2764.51,0,0
2093.14,11,Electronics,Mastercard,1,36.08,3,3069.74,0,0
2424.53,13,Electronics,RuPay,0,2.3,2,1290.57,0,0
2434.93,19,Electronics,RuPay,1,3.07,2,2905.75,0,0
5530.17,11,Grocery,Visa,1,2.8,1,8172.5,0,0
1813.89,8,Grocery,RuPay,1,11.6,0,1835.6,1,0
8440.72,2,Online,Amex,0,122.66,5,652.46,2,1
2655.15,9,Grocery,Visa,0,16.01,7,4191.28,0,0
3067.48,4,Grocery,Mastercard,1,24.75,2,3270.19,0,0
7731.79,13,Grocery,RuPay,1,49.57,2,3590.77,0,0
4447.48,20,Restaurant,Visa,1,0.34,1,2015.82,0,0
8398.44,6,Entertainment,Mastercard,1,0.81,3,2184.48,0,0
3055.81,17,Online,RuPay,1,1.81,4,742.16,0,0
2566.5,16,Grocery,RuPay,1,31.73,3,2640.22,0,0
7728.64,22,,Visa,1,125.2,6,1459.45,4,1
4246.55,14,Utilities,Mastercard,1,6.23,4,1586.75,1,0
10815.09,20,Electronics,Visa,1,26.28,4,2716.28,1,0
1332,17,Online,Mastercard,1,3.91,2,1057.43,0,0
1101.85,19,Utilities,Mastercard,1,7.65,1,830.1,0,0
682.98,8,Gas,RuPay,1,34.46,3,2288.25,0,0
12823.25,2,Electronics,Mastercard,0,126.66,5,500,2,1
6037.67,3,Entertainment,RuPay,1,1.34,2,4958.85,0,0
4317.85,12,Retail,RuPay,1,18.74,6,738.66,0,0
494.16,12,Utilities,Visa,0,5.41,2,3575.05,3,0
4569.32,9,Gas,Visa,1,7.79,4,1031.56,0,0
6187.19,6,Restaurant,Amex,1,7.23,2,4541.8,0,0
4132.35,16,Grocery,Mastercard,1,11.97,7,1903.55,0,0
4877.96,22,Travel,Mastercard,0,41.67,3,1315.4,0,0
5186.51,16,Grocery,Amex,0,40.03,3,708.2,1,0
5000,14,Entertainment,RuPay,0,,12,505.97,2,1
3766.7,7,Gas,Amex,0,10.83,0,1000.3,0,0
3377.19,13,Grocery,Amex,1,16.74,3,1286.76,1,0
757.88,12,Grocery,Visa,1,15.64,1,1488.4,0,0
1089.44,5,Grocery,Mastercard,1,15.48,3,6900.69,0,0
12143.32,15,Online,Amex,1,8.92,0,8342.13,1,0
1733.08,19,Online,Mastercard,1,31.76,4,2393.45,1,0
829.73,9,Grocery,Mastercard,0,5.91,3,1076.41,0,0
4512.51,8,Healthcare,Visa,0,5.54,2,2955.4,0,0
2225.01,15,Online,RuPay,1,7282.78,5,783.18,0,0
1949.02,12,Healthcare,RuPay,0,6.76,2,1954.11,0,0
,7,Restaurant,RuPay,1,6105.52,7,1625.35,0,0
9001.99,3,Grocery,RuPay,1,34.72,3,1109.64,0,0
1458.52,17,Restaurant,Mastercard,1,2.66,0,2325.31,1,0
444.74,23,Electronics,Visa,1,5.26,1,,0,0
665.15,11,Retail,RuPay,0,36.33,0,2346.77,0,0
4794.02,8,Electronics,Visa,1,13.68,2,500,1,0
1759.06,8,Gas,RuPay,1,9.7,6,1417.54,1,0
9325.55,20,Restaurant,Visa,1,39.33,3,3101.58,0,0
2607.01,19,Gas,Visa,1,29.01,6,1153.05,0,0
1012.92,15,Gas,Mastercard,1,18.57,1,933.14,1,0
,8,Restaurant,Amex,1,17.48,1,1923.43,0,0
4017.99,11,Travel,RuPay,1,10.44,2,1505.36,0,0
2695,9,Grocery,Mastercard,1,10.73,2,1799.79,0,0
915.74,8,Grocery,Visa,1,59.06,3,1213.63,0,0
1272.41,16,Restaurant,Visa,1,9.7,3,9626.38,0,0
788.43,16,Restaurant,Visa,0,4.86,3,9307.72,0,0
3276.4,10,Healthcare,RuPay,1,15.29,3,1209,0,0
2586.76,10,Gas,Visa,0,27.36,5,1181.75,,0
,12,Electronics,Visa,1,10.67,2,2329.12,0,0
19586.68,2,Online,RuPay,1,266.07,13,801.16,2,1
268.32,12,Travel,RuPay,1,12.02,1,2797.95,0,0
5049.29,13,Electronics,Visa,0,125.86,7,1232.75,3,1
981.11,8,Restaurant,Visa,0,49.86,3,2688.73,2,0
647.28,7,Healthcare,Visa,1,8.8,1,4110.24,0,0
10569.79,21,Utilities,Mastercard,1,0.96,7,2854.4,0,0
1174.59,7,Travel,RuPay,1,14.64,1,3541.54,0,0
3331,19,Restaurant,Mastercard,0,12.27,0,6221.03,0,0
2534.8,20,Retail,Visa,0,6.52,3,1950.29,0,0
2558.99,8,Gas,Visa,1,20.06,2,631.96,0,0
5147.28,15,Grocery,RuPay,0,6.88,1,3389.05,0,0
354.7,20,Travel,Mastercard,1,5.35,1,,0,0
1979.53,14,Restaurant,RuPay,1,26.91,4,1939.32,0,0
2467.51,9,,RuPay,1,4.24,5,1025.9,0,0
2704.14,10,Retail,Amex,1,29.99,4,1595.84,0,0
7101.09,7,Online,Mastercard,1,15.41,4,789.9,1,0
5440.82,22,Electronics,RuPay,1,3.94,4,2505.62,1,0
1738,12,Grocery,RuPay,1,1.75,7,3929.73,1,0
627.76,8,Retail,Amex,1,13.95,2,2023.03,0,0
2961.04,14,Retail,Visa,0,23.01,3,1414.97,0,0
1554.67,19,Grocery,RuPay,1,5.56,2,4147.49,0,0
5893.96,0,Online,Amex,1,1.99,1,1542.58,0,0
1834.03,10,Grocery,RuPay,1,17.08,3,1259.82,0,0
3213.02,4,Gas,Mastercard,1,0.03,3,1777.67,1,0
3038.41,23,Gas,Visa,1,50.27,4,1680.19,0,0
691.43,11,Online,Mastercard,1,,5,502.06,0,0
304.79,19,Electronics,Visa,1,10.66,2,3644.29,0,0
1560.17,13,Retail,Visa,1,13.71,1,3220.49,0,0
1824.89,14,Travel,Mastercard,1,38.47,1,2192.04,1,0
3178.65,19,Restaurant,Visa,1,9.26,2,844.81,0,0
2178.98,10,Online,Mastercard,1,22.85,5,1601.93,0,0
6872.38,12,Online,RuPay,0,3.97,2,1855.39,0,0
,16,Grocery,Amex,1,20.59,2,1053.59,0,0
2347.59,3,Grocery,Visa,1,10.51,5,1906.78,0,0
763.64,9,Restaurant,Amex,1,23.27,0,563.22,1,0
9590.46,9,Restaurant,RuPay,1,16.46,0,1603.06,0,0
1440.79,8,Restaurant,,0,31.85,4,3306.58,0,0
2021.58,15,Restaurant,Mastercard,1,7.11,6,798.72,1,0
2080.05,9,Restaurant,Visa,1,9.04,3,1187.67,0,0
,8,Grocery,Visa,1,18.84,3,4781.43,0,0
16010.73,9,Electronics,Mastercard,1,9.66,9,2635.75,3,1
9357.6,1,Online,Visa,1,1.21,4,3847.76,0,0
6013.19,16,Grocery,Visa,1,9.13,2,9484.5,0,0
4795.71,10,Restaurant,Visa,1,15.9,3,504.38,1,0
7650.41,7,Entertainment,Mastercard,1,4.02,2,1371.49,0,0
1366.62,11,Utilities,RuPay,1,5.07,5,1249.08,0,0
12909.25,5,Online,RuPay,0,475.57,13,500,8,1
1573.9,11,Retail,Visa,1,30.99,3,10640.6,0,0
3409.58,12,Restaurant,Visa,1,0.94,2,929.34,0,0
4599.25,21,Restaurant,RuPay,1,11.54,1,2970.5,0,0
19642.88,5,Travel,Visa,0,48.94,3,873.24,1,1
14010.6,23,Online,Mastercard,0,340.72,9,6037.81,1,1
2803.4,14,Travel,Amex,1,45.03,2,3342.88,0,0
914.4,11,Gas,Mastercard,1,7.32,3,3101.2,0,0
2112.08,1,Electronics,Visa,1,6.99,3,1738.74,0,0
5434.65,3,Restaurant,Visa,0,53.59,3,798.44,0,0
1420.34,7,Grocery,RuPay,1,15.65,4,1817.51,1,0
3715.52,7,Travel,RuPay,1,25.03,6,788.64,0,0
5395.61,14,Online,Visa,0,2.15,3,1001.92,0,0
8084.38,15,Entertainment,Visa,0,11.81,2,1875.41,0,0
687.17,12,Electronics,RuPay,1,32.07,4,741.65,0,0
2950.16,22,Grocery,Mastercard,0,26.45,2,1624.1,0,0
1286.71,11,Grocery,Amex,0,31.8,1,500,0,0
5350.7,23,Online,Visa,1,26.79,6,4587.63,0,0
2808.12,7,Grocery,Visa,0,5.06,2,812.16,0,0
5497.28,19,Healthcare,RuPay,1,37.13,3,2293.28,0,0
2748.28,10,Restaurant,RuPay,1,6.42,8,1816.87,0,0
553509.66,15,Gas,Visa,1,0.38,1,4769.53,0,0
1148.71,8,Grocery,Amex,0,44.33,3,2517.66,0,0
5473.98,16,Online,Visa,0,,5,1758.43,0,0
474.72,10,Healthcare,Visa,1,14.88,2,1208.84,0,0
6065.81,21,Electronics,Amex,0,146.03,4,2442.66,3,1
2177.53,13,Utilities,Mastercard,1,58.35,4,500,0,0
817.61,18,Gas,Visa,0,22.29,2,2570.63,0,0
1711.09,8,Retail,Mastercard,1,27.31,5,3196.54,2,0
3048.43,2,Entertainment,Visa,1,4.59,1,2199.66,0,0
949.4,8,Electronics,Visa,1,3.37,3,964.48,0,0
3241.76,12,Online,RuPay,1,0.4,3,1165.58,2,0
4319.01,13,Restaurant,Visa,1,27.14,4,1352.28,0,0
1320.1,21,Online,Visa,1,1.12,2,3192.87,0,0
1898.67,10,Restaurant,Mastercard,1,9.46,4,,1,0
440768.38,17,Utilities,Mastercard,1,36.01,4,2078.35,0,0
2900.84,13,Healthcare,RuPay,1,28.3,5,5096.23,0,0
2653.6,12,Restaurant,Mastercard,1,29.12,3,6061.98,1,0
3387.45,17,Restaurant,Visa,0,16.63,2,4058.34,0,0
3099.96,7,Online,Visa,1,52.3,3,1940.63,1,0
2895.13,10,Restaurant,Mastercard,1,10.77,4,7913.67,0,0
3035.21,8,Restaurant,RuPay,1,6.42,0,1419.86,1,0
2588.03,16,Gas,Mastercard,1,5.78,3,822,0,0
619.33,12,Healthcare,Visa,1,44.77,3,1236.12,0,0
15114,13,Healthcare,Visa,1,2.4,3,1807.21,1,0
3012.58,15,Grocery,Visa,1,0.11,3,1559.33,,0
2424.66,13,Gas,Amex,1,17.18,5,2250.45,1,0
6219.55,17,Online,RuPay,1,9.37,2,695.62,0,0
1331.58,13,Grocery,Visa,1,2.19,6,503.37,0,0
